id,time,value
p01,2022-04-25T00:00:00Z,6.120660
p01,2022-04-25T01:00:00Z,6.455915
p01,2022-04-25T02:00:00Z,6.941119
p01,2022-04-25T03:00:00Z,7.918638
p01,2022-04-25T04:00:00Z,8.331117
p01,2022-04-25T05:00:00Z,8.772798
p01,2022-04-25T06:00:00Z,8.814658
p01,2022-04-25T07:00:00Z,8.479531
p01,2022-04-25T08:00:00Z,7.678590
p01,2022-04-25T09:00:00Z,7.364621
p01,2022-04-25T10:00:00Z,6.936960
p01,2022-04-25T11:00:00Z,5.882413
p01,2022-04-25T12:00:00Z,5.468255
p01,2022-04-25T13:00:00Z,5.434704
p01,2022-04-25T14:00:00Z,3.778905
p01,2022-04-25T15:00:00Z,3.563651
p01,2022-04-25T16:00:00Z,3.295422
p01,2022-04-25T17:00:00Z,2.480368
p01,2022-04-25T18:00:00Z,3.577367
p01,2022-04-25T19:00:00Z,3.172684
p01,2022-04-25T20:00:00Z,3.741423
p01,2022-04-25T21:00:00Z,4.241141
p01,2022-04-25T22:00:00Z,4.765902
p01,2022-04-25T23:00:00Z,5.915890
p01,2022-04-26T00:00:00Z,5.935585
p01,2022-04-26T01:00:00Z,7.640724
p01,2022-04-26T02:00:00Z,7.442161
p01,2022-04-26T03:00:00Z,8.288829
p01,2022-04-26T04:00:00Z,8.924449
p01,2022-04-26T05:00:00Z,7.543950
p01,2022-04-26T06:00:00Z,8.673135
p01,2022-04-26T07:00:00Z,8.413650
p01,2022-04-26T08:00:00Z,7.971219
p01,2022-04-26T09:00:00Z,7.908167
p01,2022-04-26T10:00:00Z,6.073282
p01,2022-04-26T11:00:00Z,5.227945
p01,2022-04-26T12:00:00Z,4.758874
p01,2022-04-26T13:00:00Z,3.786155
p01,2022-04-26T14:00:00Z,3.861951
p01,2022-04-26T15:00:00Z,2.270846
p01,2022-04-26T16:00:00Z,2.810668
p01,2022-04-26T17:00:00Z,2.257340
p01,2022-04-26T18:00:00Z,2.733311
p01,2022-04-26T19:00:00Z,3.023912
p01,2022-04-26T20:00:00Z,3.266139
p01,2022-04-26T21:00:00Z,4.203138
p01,2022-04-26T22:00:00Z,4.341971
p01,2022-04-26T23:00:00Z,6.113408
p01,2022-04-27T00:00:00Z,5.858609
p01,2022-04-27T01:00:00Z,7.139949
p01,2022-04-27T02:00:00Z,8.073589
p01,2022-04-27T03:00:00Z,8.606031
p01,2022-04-27T04:00:00Z,8.400663
p01,2022-04-27T05:00:00Z,8.938371
p01,2022-04-27T06:00:00Z,8.275612
p01,2022-04-27T07:00:00Z,8.413467
p01,2022-04-27T08:00:00Z,7.389665
p01,2022-04-27T09:00:00Z,7.491846
p01,2022-04-27T10:00:00Z,6.817377
p01,2022-04-27T11:00:00Z,5.865308
p01,2022-04-27T12:00:00Z,4.090184
p01,2022-04-27T13:00:00Z,4.092833
p01,2022-04-27T14:00:00Z,3.442039
p01,2022-04-27T15:00:00Z,2.524409
p01,2022-04-27T16:00:00Z,2.411749
p01,2022-04-27T17:00:00Z,2.674187
p01,2022-04-27T18:00:00Z,2.959157
p01,2022-04-27T19:00:00Z,2.128649
p01,2022-04-27T20:00:00Z,3.266581
p01,2022-04-27T21:00:00Z,3.815729
p01,2022-04-27T22:00:00Z,4.226231
p01,2022-04-27T23:00:00Z,5.779341
p01,2022-04-28T00:00:00Z,6.736146
p01,2022-04-28T01:00:00Z,6.860473
p01,2022-04-28T02:00:00Z,7.072903
p01,2022-04-28T03:00:00Z,8.165934
p01,2022-04-28T04:00:00Z,8.437823
p01,2022-04-28T05:00:00Z,7.807889
p01,2022-04-28T06:00:00Z,8.839873
p01,2022-04-28T07:00:00Z,8.008537
p01,2022-04-28T08:00:00Z,7.664373
p01,2022-04-28T09:00:00Z,7.000213
p01,2022-04-28T10:00:00Z,5.983608
p01,2022-04-28T11:00:00Z,6.224883
p01,2022-04-28T12:00:00Z,4.983507
p01,2022-04-28T13:00:00Z,4.897986
p01,2022-04-28T14:00:00Z,3.404577
p01,2022-04-28T15:00:00Z,2.610110
p01,2022-04-28T16:00:00Z,2.913884
p01,2022-04-28T17:00:00Z,2.944289
p01,2022-04-28T18:00:00Z,2.332098
p01,2022-04-28T19:00:00Z,3.364667
p01,2022-04-28T20:00:00Z,3.307033
p01,2022-04-28T21:00:00Z,2.636338
p01,2022-04-28T22:00:00Z,4.014733
p01,2022-04-28T23:00:00Z,5.921823
p01,2022-04-29T00:00:00Z,5.133362
p01,2022-04-29T01:00:00Z,6.397476
p01,2022-04-29T02:00:00Z,7.124912
p01,2022-04-29T03:00:00Z,8.382938
p01,2022-04-29T04:00:00Z,8.550335
p01,2022-04-29T05:00:00Z,7.947559
p01,2022-04-29T06:00:00Z,8.252175
p01,2022-04-29T07:00:00Z,8.201906
p01,2022-04-29T08:00:00Z,7.570897
p01,2022-04-29T09:00:00Z,6.835414
p01,2022-04-29T10:00:00Z,7.353833
p01,2022-04-29T11:00:00Z,5.036785
p01,2022-04-29T12:00:00Z,4.544365
p01,2022-04-29T13:00:00Z,3.495707
p01,2022-04-29T14:00:00Z,3.520656
p01,2022-04-29T15:00:00Z,2.897578
p01,2022-04-29T16:00:00Z,2.078270
p01,2022-04-29T17:00:00Z,1.700250
p01,2022-04-29T18:00:00Z,2.383904
p01,2022-04-29T19:00:00Z,2.100568
p01,2022-04-29T20:00:00Z,3.200201
p01,2022-04-29T21:00:00Z,3.404965
p01,2022-04-29T22:00:00Z,4.264621
p01,2022-04-29T23:00:00Z,6.078343
p01,2022-04-30T00:00:00Z,6.134487
p01,2022-04-30T01:00:00Z,6.675898
p01,2022-04-30T02:00:00Z,7.535441
p01,2022-04-30T03:00:00Z,7.906928
p01,2022-04-30T04:00:00Z,8.939952
p01,2022-04-30T05:00:00Z,8.441862
p01,2022-04-30T06:00:00Z,7.577527
p01,2022-04-30T07:00:00Z,8.563939
p01,2022-04-30T08:00:00Z,7.698706
p01,2022-04-30T09:00:00Z,6.998028
p01,2022-04-30T10:00:00Z,6.525938
p01,2022-04-30T11:00:00Z,5.223852
p01,2022-04-30T12:00:00Z,4.518978
p01,2022-04-30T13:00:00Z,3.814403
p01,2022-04-30T14:00:00Z,3.616464
p01,2022-04-30T15:00:00Z,2.154676
p01,2022-04-30T16:00:00Z,2.353795
p01,2022-04-30T17:00:00Z,1.908774
p01,2022-04-30T18:00:00Z,2.516366
p01,2022-04-30T19:00:00Z,2.870929
p01,2022-04-30T20:00:00Z,3.665018
p01,2022-04-30T21:00:00Z,3.251878
p01,2022-04-30T22:00:00Z,4.860109
p01,2022-04-30T23:00:00Z,4.245782
p01,2022-05-01T00:00:00Z,5.685252
p01,2022-05-01T01:00:00Z,7.375603
p01,2022-05-01T02:00:00Z,7.246622
p01,2022-05-01T03:00:00Z,7.845657
p01,2022-05-01T04:00:00Z,7.728162
p01,2022-05-01T05:00:00Z,7.394697
p01,2022-05-01T06:00:00Z,8.667430
p01,2022-05-01T07:00:00Z,8.802843
p01,2022-05-01T08:00:00Z,7.582970
p01,2022-05-01T09:00:00Z,6.157339
p01,2022-05-01T10:00:00Z,6.398397
p01,2022-05-01T11:00:00Z,5.057743
p01,2022-05-01T12:00:00Z,3.834077
p01,2022-05-01T13:00:00Z,3.167753
p01,2022-05-01T14:00:00Z,3.009403
p01,2022-05-01T15:00:00Z,3.140608
p01,2022-05-01T16:00:00Z,1.225658
p01,2022-05-01T17:00:00Z,2.351804
p01,2022-05-01T18:00:00Z,2.343495
p01,2022-05-01T19:00:00Z,1.873285
p01,2022-05-01T20:00:00Z,3.024202
p01,2022-05-01T21:00:00Z,2.933694
p01,2022-05-01T22:00:00Z,4.836932
p01,2022-05-01T23:00:00Z,5.005991
p01,2022-05-02T00:00:00Z,5.332531
p01,2022-05-02T01:00:00Z,6.092307
p01,2022-05-02T02:00:00Z,8.296112
p01,2022-05-02T03:00:00Z,8.320564
p01,2022-05-02T04:00:00Z,7.829451
p01,2022-05-02T05:00:00Z,7.603203
p01,2022-05-02T06:00:00Z,8.237324
p01,2022-05-02T07:00:00Z,7.543692
p01,2022-05-02T08:00:00Z,7.652595
p01,2022-05-02T09:00:00Z,6.500472
p01,2022-05-02T10:00:00Z,6.204857
p01,2022-05-02T11:00:00Z,4.527498
p01,2022-05-02T12:00:00Z,4.932030
p01,2022-05-02T13:00:00Z,3.530989
p01,2022-05-02T14:00:00Z,2.654350
p01,2022-05-02T15:00:00Z,1.787480
p01,2022-05-02T16:00:00Z,2.627179
p01,2022-05-02T17:00:00Z,1.678877
p01,2022-05-02T18:00:00Z,1.851391
p01,2022-05-02T19:00:00Z,2.867069
p01,2022-05-02T20:00:00Z,2.172529
p01,2022-05-02T21:00:00Z,3.676778
p01,2022-05-02T22:00:00Z,4.096630
p01,2022-05-02T23:00:00Z,5.440632
p01,2022-05-03T00:00:00Z,6.015557
p01,2022-05-03T01:00:00Z,6.207792
p01,2022-05-03T02:00:00Z,7.583886
p01,2022-05-03T03:00:00Z,8.129053
p01,2022-05-03T04:00:00Z,7.315281
p01,2022-05-03T05:00:00Z,7.785288
p01,2022-05-03T06:00:00Z,7.538113
p01,2022-05-03T07:00:00Z,7.254695
p01,2022-05-03T08:00:00Z,6.859727
p01,2022-05-03T09:00:00Z,6.101123
p01,2022-05-03T10:00:00Z,5.118423
p01,2022-05-03T11:00:00Z,5.476272
p01,2022-05-03T12:00:00Z,4.004566
p01,2022-05-03T13:00:00Z,3.505413
p01,2022-05-03T14:00:00Z,2.493068
p01,2022-05-03T15:00:00Z,2.039547
p01,2022-05-03T16:00:00Z,2.370881
p01,2022-05-03T17:00:00Z,1.703046
p01,2022-05-03T18:00:00Z,2.139618
p01,2022-05-03T19:00:00Z,2.577427
p01,2022-05-03T20:00:00Z,2.346820
p01,2022-05-03T21:00:00Z,3.592168
p01,2022-05-03T22:00:00Z,4.977258
p01,2022-05-03T23:00:00Z,4.618522
p01,2022-05-04T00:00:00Z,5.642077
p01,2022-05-04T01:00:00Z,6.811846
p01,2022-05-04T02:00:00Z,7.411192
p01,2022-05-04T03:00:00Z,8.147986
p01,2022-05-04T04:00:00Z,7.797420
p01,2022-05-04T05:00:00Z,8.440764
p01,2022-05-04T06:00:00Z,8.027206
p01,2022-05-04T07:00:00Z,6.732358
p01,2022-05-04T08:00:00Z,6.377518
p01,2022-05-04T09:00:00Z,6.685655
p01,2022-05-04T10:00:00Z,4.709146
p01,2022-05-04T11:00:00Z,4.841645
p01,2022-05-04T12:00:00Z,4.045744
p01,2022-05-04T13:00:00Z,3.370306
p01,2022-05-04T14:00:00Z,2.025458
p01,2022-05-04T15:00:00Z,2.314274
p01,2022-05-04T16:00:00Z,1.083775
p01,2022-05-04T17:00:00Z,1.530904
p01,2022-05-04T18:00:00Z,2.416960
p01,2022-05-04T19:00:00Z,2.132859
p01,2022-05-04T20:00:00Z,1.477336
p01,2022-05-04T21:00:00Z,3.251849
p01,2022-05-04T22:00:00Z,3.883713
p01,2022-05-04T23:00:00Z,4.836451
p01,2022-05-05T00:00:00Z,5.069605
p01,2022-05-05T01:00:00Z,6.151890
p01,2022-05-05T02:00:00Z,7.177770
p01,2022-05-05T03:00:00Z,7.859795
p01,2022-05-05T04:00:00Z,7.540644
p01,2022-05-05T05:00:00Z,7.521061
p01,2022-05-05T06:00:00Z,7.902414
p01,2022-05-05T07:00:00Z,7.354497
p01,2022-05-05T08:00:00Z,6.466467
p01,2022-05-05T09:00:00Z,5.956375
p01,2022-05-05T10:00:00Z,5.201106
p01,2022-05-05T11:00:00Z,4.936463
p01,2022-05-05T12:00:00Z,4.340423
p01,2022-05-05T13:00:00Z,2.299389
p01,2022-05-05T14:00:00Z,2.367106
p01,2022-05-05T15:00:00Z,2.536459
p01,2022-05-05T16:00:00Z,2.507210
p01,2022-05-05T17:00:00Z,0.989389
p01,2022-05-05T18:00:00Z,1.216363
p01,2022-05-05T19:00:00Z,2.073586
p01,2022-05-05T20:00:00Z,2.661987
p01,2022-05-05T21:00:00Z,2.983182
p01,2022-05-05T22:00:00Z,3.039025
p01,2022-05-05T23:00:00Z,3.798571
p01,2022-05-06T00:00:00Z,5.019769
p01,2022-05-06T01:00:00Z,6.425870
p01,2022-05-06T02:00:00Z,6.434085
p01,2022-05-06T03:00:00Z,7.084431
p01,2022-05-06T04:00:00Z,7.382432
p01,2022-05-06T05:00:00Z,7.406657
p01,2022-05-06T06:00:00Z,7.867465
p01,2022-05-06T07:00:00Z,6.211162
p01,2022-05-06T08:00:00Z,6.574603
p01,2022-05-06T09:00:00Z,6.497627
p01,2022-05-06T10:00:00Z,5.934277
p01,2022-05-06T11:00:00Z,4.524286
p01,2022-05-06T12:00:00Z,3.473510
p01,2022-05-06T13:00:00Z,2.797649
p01,2022-05-06T14:00:00Z,2.150817
p01,2022-05-06T15:00:00Z,1.933357
p01,2022-05-06T16:00:00Z,1.793286
p01,2022-05-06T17:00:00Z,2.418578
p01,2022-05-06T18:00:00Z,1.418048
p01,2022-05-06T19:00:00Z,2.749703
p01,2022-05-06T20:00:00Z,1.594925
p01,2022-05-06T21:00:00Z,3.759648
p01,2022-05-06T22:00:00Z,4.102109
p01,2022-05-06T23:00:00Z,4.154884
p01,2022-05-07T00:00:00Z,5.090652
p01,2022-05-07T01:00:00Z,6.245762
p01,2022-05-07T02:00:00Z,6.574436
p01,2022-05-07T03:00:00Z,6.418211
p01,2022-05-07T04:00:00Z,7.271126
p01,2022-05-07T05:00:00Z,7.473048
p01,2022-05-07T06:00:00Z,7.046006
p01,2022-05-07T07:00:00Z,7.134451
p01,2022-05-07T08:00:00Z,6.213692
p01,2022-05-07T09:00:00Z,5.584535
p01,2022-05-07T10:00:00Z,5.227980
p01,2022-05-07T11:00:00Z,3.497793
p01,2022-05-07T12:00:00Z,4.151834
p01,2022-05-07T13:00:00Z,3.043206
p01,2022-05-07T14:00:00Z,2.635903
p01,2022-05-07T15:00:00Z,1.630062
p01,2022-05-07T16:00:00Z,1.132752
p01,2022-05-07T17:00:00Z,1.559206
p01,2022-05-07T18:00:00Z,1.287517
p01,2022-05-07T19:00:00Z,2.039997
p01,2022-05-07T20:00:00Z,2.530753
p01,2022-05-07T21:00:00Z,2.840391
p01,2022-05-07T22:00:00Z,3.173329
p01,2022-05-07T23:00:00Z,4.616302
p01,2022-05-08T00:00:00Z,6.277550
p01,2022-05-08T01:00:00Z,5.543330
p01,2022-05-08T02:00:00Z,6.057731
p01,2022-05-08T03:00:00Z,6.650101
p01,2022-05-08T04:00:00Z,8.161974
p01,2022-05-08T05:00:00Z,7.182648
p01,2022-05-08T06:00:00Z,7.530121
p01,2022-05-08T07:00:00Z,7.402358
p01,2022-05-08T08:00:00Z,6.572612
p01,2022-05-08T09:00:00Z,6.207136
p01,2022-05-08T10:00:00Z,4.889873
p01,2022-05-08T11:00:00Z,4.137549
p01,2022-05-08T12:00:00Z,4.720245
p01,2022-05-08T13:00:00Z,2.362635
p01,2022-05-08T14:00:00Z,2.110014
p01,2022-05-08T15:00:00Z,1.861608
p01,2022-05-08T16:00:00Z,0.840574
p01,2022-05-08T17:00:00Z,1.262025
p01,2022-05-08T18:00:00Z,0.774233
p01,2022-05-08T19:00:00Z,2.681409
p01,2022-05-08T20:00:00Z,2.115065
p01,2022-05-08T21:00:00Z,2.218948
p01,2022-05-08T22:00:00Z,3.328199
p01,2022-05-08T23:00:00Z,4.331954
p01,2022-05-09T00:00:00Z,4.805699
p01,2022-05-09T01:00:00Z,5.455382
p01,2022-05-09T02:00:00Z,7.402072
p01,2022-05-09T03:00:00Z,6.650225
p01,2022-05-09T04:00:00Z,7.292378
p01,2022-05-09T05:00:00Z,7.168893
p01,2022-05-09T06:00:00Z,7.518629
p01,2022-05-09T07:00:00Z,6.775917
p01,2022-05-09T08:00:00Z,6.278539
p01,2022-05-09T09:00:00Z,5.386032
p01,2022-05-09T10:00:00Z,5.014149
p01,2022-05-09T11:00:00Z,4.683640
p01,2022-05-09T12:00:00Z,3.318189
p01,2022-05-09T13:00:00Z,1.521792
p01,2022-05-09T14:00:00Z,2.232383
p01,2022-05-09T15:00:00Z,1.541943
p01,2022-05-09T16:00:00Z,0.675250
p01,2022-05-09T17:00:00Z,1.815772
p01,2022-05-09T18:00:00Z,1.221220
p01,2022-05-09T19:00:00Z,2.116614
p01,2022-05-09T20:00:00Z,1.351965
p01,2022-05-09T21:00:00Z,2.453130
p01,2022-05-09T22:00:00Z,3.410822
p01,2022-05-09T23:00:00Z,3.797353
p01,2022-05-10T00:00:00Z,5.437485
p01,2022-05-10T01:00:00Z,5.378308
p01,2022-05-10T02:00:00Z,5.975681
p01,2022-05-10T03:00:00Z,6.781093
p01,2022-05-10T04:00:00Z,8.115721
p01,2022-05-10T05:00:00Z,6.775269
p01,2022-05-10T06:00:00Z,7.180502
p01,2022-05-10T07:00:00Z,6.737095
p01,2022-05-10T08:00:00Z,6.209411
p01,2022-05-10T09:00:00Z,6.041271
p01,2022-05-10T10:00:00Z,5.483551
p01,2022-05-10T11:00:00Z,3.308640
p01,2022-05-10T12:00:00Z,2.885673
p01,2022-05-10T13:00:00Z,1.671858
p01,2022-05-10T14:00:00Z,0.968341
p01,2022-05-10T15:00:00Z,0.869627
p01,2022-05-10T16:00:00Z,1.283121
p01,2022-05-10T17:00:00Z,1.192832
p01,2022-05-10T18:00:00Z,1.185016
p01,2022-05-10T19:00:00Z,0.681324
p01,2022-05-10T20:00:00Z,2.545288
p01,2022-05-10T21:00:00Z,2.491015
p01,2022-05-10T22:00:00Z,4.032212
p01,2022-05-10T23:00:00Z,4.733353
p01,2022-05-11T00:00:00Z,4.125407
p01,2022-05-11T01:00:00Z,6.387184
p01,2022-05-11T02:00:00Z,6.827707
p01,2022-05-11T03:00:00Z,6.499513
p01,2022-05-11T04:00:00Z,7.216604
p01,2022-05-11T05:00:00Z,6.787174
p01,2022-05-11T06:00:00Z,6.161972
p01,2022-05-11T07:00:00Z,5.879408
p01,2022-05-11T08:00:00Z,7.285138
p01,2022-05-11T09:00:00Z,5.874074
p01,2022-05-11T10:00:00Z,4.118581
p01,2022-05-11T11:00:00Z,3.971138
p01,2022-05-11T12:00:00Z,3.807164
p01,2022-05-11T13:00:00Z,2.276970
p01,2022-05-11T14:00:00Z,2.017761
p01,2022-05-11T15:00:00Z,1.790391
p01,2022-05-11T16:00:00Z,0.468813
p01,2022-05-11T17:00:00Z,1.009363
p01,2022-05-11T18:00:00Z,1.451388
p01,2022-05-11T19:00:00Z,1.858414
p01,2022-05-11T20:00:00Z,2.566405
p01,2022-05-11T21:00:00Z,2.683030
p01,2022-05-11T22:00:00Z,2.718475
p01,2022-05-11T23:00:00Z,3.162794
p01,2022-05-12T00:00:00Z,5.055418
p01,2022-05-12T01:00:00Z,4.881586
p01,2022-05-12T02:00:00Z,6.547465
p01,2022-05-12T03:00:00Z,5.546611
p01,2022-05-12T04:00:00Z,6.163238
p01,2022-05-12T05:00:00Z,6.547742
p01,2022-05-12T06:00:00Z,7.444764
p01,2022-05-12T07:00:00Z,7.306300
p01,2022-05-12T08:00:00Z,6.007358
p01,2022-05-12T09:00:00Z,5.034210
p01,2022-05-12T10:00:00Z,4.490394
p01,2022-05-12T11:00:00Z,3.625119
p01,2022-05-12T12:00:00Z,2.641953
p01,2022-05-12T13:00:00Z,1.475969
p01,2022-05-12T14:00:00Z,1.768288
p01,2022-05-12T15:00:00Z,1.394881
p01,2022-05-12T16:00:00Z,1.536568
p01,2022-05-12T17:00:00Z,0.742501
p01,2022-05-12T18:00:00Z,0.575741
p01,2022-05-12T19:00:00Z,1.554339
p01,2022-05-12T20:00:00Z,1.425335
p01,2022-05-12T21:00:00Z,2.913341
p01,2022-05-12T22:00:00Z,2.739124
p01,2022-05-12T23:00:00Z,3.246515
p01,2022-05-13T00:00:00Z,4.519773
p01,2022-05-13T01:00:00Z,4.545274
p01,2022-05-13T02:00:00Z,5.019666
p01,2022-05-13T03:00:00Z,5.825062
p01,2022-05-13T04:00:00Z,6.669826
p01,2022-05-13T05:00:00Z,6.900285
p01,2022-05-13T06:00:00Z,6.607506
p01,2022-05-13T07:00:00Z,6.444099
p01,2022-05-13T08:00:00Z,5.716315
p01,2022-05-13T09:00:00Z,5.569082
p01,2022-05-13T10:00:00Z,5.031072
p01,2022-05-13T11:00:00Z,4.258945
p01,2022-05-13T12:00:00Z,3.629432
p01,2022-05-13T13:00:00Z,2.389946
p01,2022-05-13T14:00:00Z,1.616812
p01,2022-05-13T15:00:00Z,0.843388
p01,2022-05-13T16:00:00Z,0.791175
p01,2022-05-13T17:00:00Z,0.551120
p01,2022-05-13T18:00:00Z,0.102823
p01,2022-05-13T19:00:00Z,1.598321
p01,2022-05-13T20:00:00Z,0.453951
p01,2022-05-13T21:00:00Z,1.659606
p01,2022-05-13T22:00:00Z,2.682914
p01,2022-05-13T23:00:00Z,4.441953
p01,2022-05-14T00:00:00Z,4.642834
p01,2022-05-14T01:00:00Z,4.869870
p01,2022-05-14T02:00:00Z,6.515750
p01,2022-05-14T03:00:00Z,6.107512
p01,2022-05-14T04:00:00Z,6.875879
p01,2022-05-14T05:00:00Z,6.582838
p01,2022-05-14T06:00:00Z,6.623348
p01,2022-05-14T07:00:00Z,5.946301
p01,2022-05-14T08:00:00Z,5.778419
p01,2022-05-14T09:00:00Z,4.932610
p01,2022-05-14T10:00:00Z,3.825452
p01,2022-05-14T11:00:00Z,3.192736
p01,2022-05-14T12:00:00Z,3.448654
p01,2022-05-14T13:00:00Z,1.857676
p01,2022-05-14T14:00:00Z,1.549824
p01,2022-05-14T15:00:00Z,1.269244
p01,2022-05-14T16:00:00Z,0.555402
p01,2022-05-14T17:00:00Z,-0.110668
p01,2022-05-14T18:00:00Z,0.849205
p01,2022-05-14T19:00:00Z,0.103717
p01,2022-05-14T20:00:00Z,0.515043
p01,2022-05-14T21:00:00Z,2.313786
p01,2022-05-14T22:00:00Z,1.846997
p01,2022-05-14T23:00:00Z,4.674168
p01,2022-05-15T00:00:00Z,4.773136
p01,2022-05-15T01:00:00Z,5.066449
p01,2022-05-15T02:00:00Z,4.976846
p01,2022-05-15T03:00:00Z,7.103206
p01,2022-05-15T04:00:00Z,6.902494
p01,2022-05-15T05:00:00Z,6.880736
p01,2022-05-15T06:00:00Z,6.531672
p01,2022-05-15T07:00:00Z,5.920515
p01,2022-05-15T08:00:00Z,5.099738
p01,2022-05-15T09:00:00Z,5.244897
p01,2022-05-15T10:00:00Z,3.719269
p01,2022-05-15T11:00:00Z,3.048208
p01,2022-05-15T12:00:00Z,1.696695
p01,2022-05-15T13:00:00Z,1.404031
p01,2022-05-15T14:00:00Z,0.488818
p01,2022-05-15T15:00:00Z,1.323496
p01,2022-05-15T16:00:00Z,0.216942
p01,2022-05-15T17:00:00Z,-0.116797
p01,2022-05-15T18:00:00Z,0.090848
p01,2022-05-15T19:00:00Z,1.348162
p01,2022-05-15T20:00:00Z,1.146220
p01,2022-05-15T21:00:00Z,2.338410
p01,2022-05-15T22:00:00Z,2.489441
p01,2022-05-15T23:00:00Z,3.109387
p01,2022-05-16T00:00:00Z,4.846462
p01,2022-05-16T01:00:00Z,5.091932
p01,2022-05-16T02:00:00Z,5.303519
p01,2022-05-16T03:00:00Z,5.676008
p01,2022-05-16T04:00:00Z,6.230426
p01,2022-05-16T05:00:00Z,6.485682
p01,2022-05-16T06:00:00Z,6.046250
p01,2022-05-16T07:00:00Z,6.006314
p01,2022-05-16T08:00:00Z,4.765181
p01,2022-05-16T09:00:00Z,4.487136
p01,2022-05-16T10:00:00Z,4.720292
p01,2022-05-16T11:00:00Z,2.827831
p01,2022-05-16T12:00:00Z,2.070217
p01,2022-05-16T13:00:00Z,2.404070
p01,2022-05-16T14:00:00Z,1.234109
p01,2022-05-16T15:00:00Z,0.989316
p01,2022-05-16T16:00:00Z,0.139078
p01,2022-05-16T17:00:00Z,-0.116328
p01,2022-05-16T18:00:00Z,0.172572
p01,2022-05-16T19:00:00Z,0.017183
p01,2022-05-16T20:00:00Z,1.210395
p01,2022-05-16T21:00:00Z,2.229561
p01,2022-05-16T22:00:00Z,2.059533
p01,2022-05-16T23:00:00Z,3.370699
p01,2022-05-17T00:00:00Z,3.421743
p01,2022-05-17T01:00:00Z,3.951639
p01,2022-05-17T02:00:00Z,6.015264
p01,2022-05-17T03:00:00Z,6.083257
p01,2022-05-17T04:00:00Z,5.866009
p01,2022-05-17T05:00:00Z,6.220943
p01,2022-05-17T06:00:00Z,6.055683
p01,2022-05-17T07:00:00Z,7.259372
p01,2022-05-17T08:00:00Z,4.892334
p01,2022-05-17T09:00:00Z,4.822579
p01,2022-05-17T10:00:00Z,3.688761
p01,2022-05-17T11:00:00Z,3.306194
p01,2022-05-17T12:00:00Z,3.048139
p01,2022-05-17T13:00:00Z,2.223418
p01,2022-05-17T14:00:00Z,0.965003
p01,2022-05-17T15:00:00Z,1.051757
p01,2022-05-17T16:00:00Z,0.007326
p01,2022-05-17T17:00:00Z,1.207689
p01,2022-05-17T18:00:00Z,0.252157
p01,2022-05-17T19:00:00Z,1.466542
p01,2022-05-17T20:00:00Z,0.928240
p01,2022-05-17T21:00:00Z,1.825597
p01,2022-05-17T22:00:00Z,2.640277
p01,2022-05-17T23:00:00Z,2.832535
p01,2022-05-18T00:00:00Z,4.040038
p01,2022-05-18T01:00:00Z,4.111057
p01,2022-05-18T02:00:00Z,5.482061
p01,2022-05-18T03:00:00Z,6.072312
p01,2022-05-18T04:00:00Z,6.105278
p01,2022-05-18T05:00:00Z,6.972288
p01,2022-05-18T06:00:00Z,5.499831
p01,2022-05-18T07:00:00Z,6.160302
p01,2022-05-18T08:00:00Z,4.844918
p01,2022-05-18T09:00:00Z,4.429744
p01,2022-05-18T10:00:00Z,3.154465
p01,2022-05-18T11:00:00Z,2.587779
p01,2022-05-18T12:00:00Z,2.528144
p01,2022-05-18T13:00:00Z,0.985350
p01,2022-05-18T14:00:00Z,0.705893
p01,2022-05-18T15:00:00Z,0.371882
p01,2022-05-18T16:00:00Z,-0.047976
p01,2022-05-18T17:00:00Z,0.052307
p01,2022-05-18T18:00:00Z,0.629368
p01,2022-05-18T19:00:00Z,0.523804
p01,2022-05-18T20:00:00Z,1.037145
p01,2022-05-18T21:00:00Z,1.050513
p01,2022-05-18T22:00:00Z,2.716621
p01,2022-05-18T23:00:00Z,2.928644
p01,2022-05-19T00:00:00Z,4.495105
p01,2022-05-19T01:00:00Z,4.043814
p01,2022-05-19T02:00:00Z,5.248938
p01,2022-05-19T03:00:00Z,5.663749
p01,2022-05-19T04:00:00Z,5.673910
p01,2022-05-19T05:00:00Z,6.396580
p01,2022-05-19T06:00:00Z,5.290263
p01,2022-05-19T07:00:00Z,5.464230
p01,2022-05-19T08:00:00Z,4.940744
p01,2022-05-19T09:00:00Z,3.641573
p01,2022-05-19T10:00:00Z,3.648322
p01,2022-05-19T11:00:00Z,3.190793
p01,2022-05-19T12:00:00Z,1.110602
p01,2022-05-19T13:00:00Z,0.925677
p01,2022-05-19T14:00:00Z,0.687756
p01,2022-05-19T15:00:00Z,0.981848
p01,2022-05-19T16:00:00Z,0.222761
p01,2022-05-19T17:00:00Z,0.489566
p01,2022-05-19T18:00:00Z,-0.158395
p01,2022-05-19T19:00:00Z,0.731813
p01,2022-05-19T20:00:00Z,0.731405
p01,2022-05-19T21:00:00Z,1.060102
p01,2022-05-19T22:00:00Z,1.512007
p01,2022-05-19T23:00:00Z,2.332026
p01,2022-05-20T00:00:00Z,3.352433
p01,2022-05-20T01:00:00Z,4.125289
p01,2022-05-20T02:00:00Z,4.588699
p01,2022-05-20T03:00:00Z,4.703697
p01,2022-05-20T04:00:00Z,5.599306
p01,2022-05-20T05:00:00Z,5.667414
p01,2022-05-20T06:00:00Z,5.743828
p01,2022-05-20T07:00:00Z,5.607563
